ano_compra;"cnpj_instituicao";"sg_uf";"ds_esfera";dt_compra;dt_insercao;validade_compra;"co_catmat";"ds_item";"co_pdm";"co_grupo";"no_grupo";"co_classe";"no_classe";"fg_generico";"tp_compra";"sg_unidade_medida";"cnpj_fornecedor";"no_fornecedor";"cnpj_fabricante";"no_fabricante";qt_medicamento;"ds_observacao";"no_instituicao";"no_municipio";"un_medida_capacidade";"no_pdm";"nu_processo_compra";"nu_ata";"un_fornecimento";"registro_anvisa";"modalidade";vl_capacidade;vl_preco_unitario;vl_preco_total;co_seq_bps
"2026";"11607836000175";"PE";"MUNICIPAL";"13/02/2026";"29/04/2026";"12";"327566";"ÁCIDO TRANEXÂMICO, DOSAGEM:50 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL";"2032";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"39509826000116";"INNOVAKIR IMPORTACAO EM SAUDE LTDA";"58430828000160";"BLAU FARMACEUTICA S.A.";"3000";;"FUNDO MUNICIPAL DE SAUDE DE AMARAJI";"AMARAJI";"AMPOLA 5,00 ML";"ÁCIDO TRANEXÂMICO";"003/2026";"002/2026";"AMPOLA";"1163700990021";"Pregão";"500.0";"4.41";"13230.0";"14916721"
"2026";"11607836000175";"PE";"MUNICIPAL";"17/03/2026";"20/05/2026";"12";"444365";"ATADURA, TIPO 1:CREPOM, MATERIAL 1:100% ALGODÃO, DIMENSÕES:15 CM, GRAMATURA 1:CERCA DE 13 FIOS/ CM2, EMBALAGEM:EMBALAGEM INDIVIDUAL";"3104";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6510";"MATERIAIS CIRÚRGICOS PARA CURATIVOS";;"ADMINISTRATIVA";"M";"31908034000102";"CIRURGICA SERRA MAR LTDA";"12577257000190";"ECOMAX INDUSTRIA E COMERCIO DE PRODUTOS PLASTICOS LTDA";"4200";;"FUNDO MUNICIPAL DE SAUDE DE AMARAJI";"AMARAJI";"ROLO 1,80 M";"ATADURA";"005/2026";"021/2026";"ROLO";;"Pregão";"180.0";"6.98";"29316.0";"14916734"
"2026";"11264342000135";"RO";"MUNICIPAL";"08/04/2026";"19/05/2026";"12";"267650";"ENALAPRIL MALEATO, DOSAGEM:5 MG";"9038";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"56795674000184";"G.O MEDICAL LTDA";"18324343000177";"BELFAR LTDA";"60000";"PROCESSO ADMINISTRATIVO PARA AQUISIÇÃO DE MEDICAMENTOS COMPONENTES DA FARMÁCIA BÁSICA E PSICOTRÓPICOS CONFORME PROCESSO ADMINISTRATIVO Nº 91-05/2026, EDITAL DE LICITAÇÃO Nº 002/2026, PREGÃO ELETRÔNICO 002/2026, ATA DE REGISTRO DE PREÇO 002/2026.";"FUNDO MUNICIPAL DE SAUDE DE ITAPUA DO OESTE - RO";"ITAPUA DO OESTE";"COMPRIMIDO";"ENALAPRIL MALEATO";"0091-05/2026";"002/2026";"COMPRIMIDO";"1057101580079";"Registro de Preços";;"0.05";"3000.0";"14916739"
"2026";"76309806000128";"PR";"MUNICIPAL";"03/02/2026";"10/04/2026";"12";"269963";"DOMPERIDONA, DOSAGEM:1 MG/ML, INDICAÇÃO:SUSPENSÃO ORAL";"6381";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"00802002000102";"ALTERMED MATERIAL MEDICO HOSPITALAR LTDA";"10588595001092";"SANOFI MEDLEY FARMACEUTICA LTDA";"200";;"MUNICIPIO DE CIANORTE";"CIANORTE";"FRASCO 100,00 ML";"DOMPERIDONA";"139/2025";"24/2026";"FRASCO";"1832601450013";"Pregão";"10000.0";"10.03";"2006.0";"14916762"
"2026";"05816630000152";"BA";"ESTADUAL";"31/03/2026";"10/04/2026";"12";"269963";"DOMPERIDONA, DOSAGEM:1 MG/ML, INDICAÇÃO:SUSPENSÃO ORAL";"6381";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"21595464000168";"UNI HOSPITALAR CEARA LTDA";"61190096000192";"EUROFARMA LABORATORIOS S.A.";"18050";;"FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA";"SALVADOR";"FRASCO 100,00 ML";"DOMPERIDONA";"01987122026000160361";"028/2026";"FRASCO";"1004311630081";"Pregão";"10000.0";"10.37";"187178.5";"14916768"
"2026";"42498717000155";"RJ";"ESTADUAL";"21/01/2026";"14/04/2026";"12";"616276";"MEIA COMPRESSIVA - USO MÉDICO, MÉDIA COMPRESSÃO, MEIA 7/8, ABERTA, TECIDO SINTÉTICO E ALGODÃO C/ ELASTANO, ADULTO GRANDE, CONFORME MEDIDA, C/ COR, C/ SILICONE P/ FIXAÇÃO, USO INDIVIDUAL.";"30191";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6515";"INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS E CIRÚRGICOS";;"JUDICIAL";;"09608095000103";"MEDMACH SOLUCOES HOSPITALARES LTDA";"46144622000194";"SIGVARIS DO BRASIL INDUSTRIA E COMERCIO LIMITADA";"8";;"SECRETARIA DE ESTADO DE SAUDE - SES";"RIO DE JANEIRO";"UNIDADE";"MEIA COMPRESSIVA - USO MÉDICO";"0800010150842024";"008/2026";"UNIDADE";;"Pregão";;"218.12";"1744.96";"14916793"
"2026";"42498717000155";"RJ";"ESTADUAL";"21/01/2026";"14/04/2026";"12";"616328";"MEIA COMPRESSIVA - USO MÉDICO, ALTA COMPRESSÃO, MEIA 3/4, ABERTA, TECIDO SINTÉTICO E ALGODÃO C/ ELASTANO, ADULTO EXTRA GRANDE, XG, CONFORME MEDIDA, C/ COR, USO INDIVIDUAL.";"30191";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6515";"INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS E CIRÚRGICOS";;"JUDICIAL";;"09608095000103";"MEDMACH SOLUCOES HOSPITALARES LTDA";"46144622000194";"SIGVARIS DO BRASIL INDUSTRIA E COMERCIO LIMITADA";"8";;"SECRETARIA DE ESTADO DE SAUDE - SES";"RIO DE JANEIRO";"UNIDADE";"MEIA COMPRESSIVA - USO MÉDICO";"0800010150842024";"008/2026";"UNIDADE";;"Pregão";;"268.75";"2150.0";"14916794"
"2026";"28715986000103";"SE";"MUNICIPAL";"26/01/2026";"17/08/2026";"12";"437164";"CATETER PERIFÉRICO, APLICAÇÃO:VENOSO, MODELO:TIPO ESCALPE, MATERIAL AGULHA:AGULHA AÇO INOX, DIAMETRO:19 GAU, COMPONENTE ADICIONAL:C/ ASA DE FIXAÇÃO, TUBO EXTENSOR, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPONENTE 2:C/ SISTEMA SEGURANÇA SEGUNDO NR/32, TIPO USO:ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL";"3701";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6515";"INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS E CIRÚRGICOS";;"ADMINISTRATIVA";;"43751565000113";"RF PRODUTOS HOSPITALARES E ODONTOLOGICOS LTDA";"10268780000109";"MEDIX BRASIL LTDA";"12250";"Registro de preço para aquisição de Material Médico Hospitalar Correlatos - Pregão eletrônico n° 10/2025";"CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES";"AMPARO DE SAO FRANCISCO";"UNIDADE";"CATETER PERIFÉRICO";"01.15.07.2025";"N° 02 á 27/2026";"UNIDADE";;"Pregão";;"0.25";"3062.5";"14916807"
"2026";"11811613000125";"RO";"MUNICIPAL";"24/02/2026";"04/05/2026";"12";"274648";"PASTA D' ÁGUA, COMPOSIÇÃO:TALCO + GLICERINA + ÓX.ZINCO + ÁGUA DE CAL, CONCENTRAÇÃO:25% + 25% + 25% + 25%";"10482";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6508";"COSMÉTICOS E ARTIGOS DE TOUCADOR DE NATUREZA MEDICINAL";;"ADMINISTRATIVA";"G";"12811919000144";"FARMACIA FAMILIA LTDA";"03869526000281";"J.R.D. INDUSTRIA FARMACEUTICA LTDA";"200";"Edital nº 103/2025 Processo nº: 1101/2025 Modalidade: PREGÃO ELETRONICO Nº 65/2025 REGISTRO DE PREÇO 45/2025";"FUNDO MUNICIPAL DE SAUDE";"SANTA LUZIA D'OESTE";"FRASCO 100,00 G";"PASTA D' ÁGUA";"1101/2025";"05/2026";"FRASCO";;"Registro de Preços";"10000.0";"7.78";"1556.0";"14916824"
"2026";"12366720000154";"AL";"MUNICIPAL";"24/04/2026";"28/05/2026";"12";"267646";"DEXCLORFENIRAMINA MALEATO, DOSAGEM:0,4 MG/ML, APRESENTAÇÃO:SOLUÇÃO ORAL";"9035";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"41381952000180";"ROCHA E GOES DISTRIBUIDORA DE MEDICAMENTOS E MATERIAIS MEDICO HOSPITALARES LTDA";"06628333000146";"FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA";"3250";"Esse processo possui um contrato de uma adesão. - Contrato tem 680 itens.";"MUNICIPIO DE PORTO CALVO";"PORTO CALVO";"FRASCO 120,00 ML";"DEXCLORFENIRAMINA MALEATO";"02/2026";"020.01/2025";"FRASCO";"1108500360054";"Pregão";"12000.0";"2.06";"6695.0";"14916858"
"2026";"76205640000108";"PR";"MUNICIPAL";"08/05/2026";"21/05/2026";"12";"267328";"FOSFATO DE SÓDIO, APRESENTAÇÃO:ENEMA, DOSAGEM:FOSFATO MONOBáSICO 16% + FOSFATO DIBáSICO 6%";"7787";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"56081482000106";"DIMEBRAS COMERCIAL HOSPITALAR LTDA";"55972087000150";"JP INDUSTRIA FARMACEUTICA S/A";"300";;"MUNICIPIO DE DOIS VIZINHOS";"DOIS VIZINHOS";"FRASCO 125,00 ML";"FOSFATO DE SÓDIO";"368/2026";"203/2026";"FRASCO";"1049100660035";"Pregão";"12500.0";"4.96";"1488.0";"14916866"
"2026";"04279238000159";"RO";"MUNICIPAL";"20/05/2026";"25/05/2026";"12";"327566";"ÁCIDO TRANEXÂMICO, DOSAGEM:50 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL";"2032";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"32534969000139";"CK COMERCIO DE PRODUTOS E MEDICAMENTOS HOSPITALARES LTDA";"19570720000110";"HIPOLABOR FARMACEUTICA LTDA";"6000";;"MUNICIPIO DE JARU";"JARU";"AMPOLA 5,00 ML";"ÁCIDO TRANEXÂMICO";"2297/2026";"035/2026";"AMPOLA";"1134301860021";"Pregão";"500.0";"3.86";"23160.0";"14916868"
"2026";"04279238000159";"RO";"MUNICIPAL";"20/05/2026";"25/05/2026";"12";"469929";"CEFTRIAXONA SÓDICA, CONCENTRAÇÃO:500 MG, FORMA FARMACEUTICA:PÓ P/ SOLUÇÃO INJETÁVEL + DILUENTE";"4731";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";;"32534969000139";"CK COMERCIO DE PRODUTOS E MEDICAMENTOS HOSPITALARES LTDA";"43945150000180";"ABL INDUSTRIA, COMERCIO ATACADISTA, IMPORTACAO E EXPORTACAO LTDA";"15000";;"MUNICIPIO DE JARU";"JARU";"FRASCO-AMPOLA";"CEFTRIAXONA SÓDICA";"2297/2026";"035/2026";"FRASCO-AMPOLA";;"Pregão";;"7.6";"114000.0";"14916877"
"2026";"04279238000159";"RO";"MUNICIPAL";"20/05/2026";"25/05/2026";"12";"363088";"VITAMINAS DO COMPLEXO B, COMPOSIÇÃO BÁSICA:B1, B2, B5, B6 E PP, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL";"13470";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"32534969000139";"CK COMERCIO DE PRODUTOS E MEDICAMENTOS HOSPITALARES LTDA";"04099395000182";"SANTISA LABORATORIO FARMACEUTICO S.A";"40000";;"MUNICIPIO DE JARU";"JARU";"AMPOLA 2,00 ML";"VITAMINAS DO COMPLEXO B";"2297/2026";"035/2026";"AMPOLA";"1018600330018";"Pregão";"200.0";"1.08";"43200.0";"14916879"
"2026";"92963560000160";"RS";"MUNICIPAL";"19/05/2026";"21/05/2026";"12";"394650";"METOPROLOL, COMPOSIÇÃO:SAL TARTARATO, CONCENTRAÇÃO:100 MG";"9703";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"67729178000572";"COMERCIAL CIRURGICA RIOCLARENSE LTDA";"60659463002992";"ACHE LABORATORIOS FARMACEUTICOS SA";"6677180";"PRE 49/2026";"MUNICIPIO DE PORTO ALEGRE";"PORTO ALEGRE";"COMPRIMIDO";"METOPROLOL";"26.0.000005341-3";"39339336";"COMPRIMIDO";"1057306390018";"Pregão";;"0.2784";"1858926.912";"14916959"
"2026";"36975571000199";"GO";"MUNICIPAL";"07/05/2026";"16/07/2026";"12";"448838";"ACEBROFILINA, CONCENTRAÇÃO:5 MG/ML, FORMA FARMACEUTICA:XAROPE";"14456";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"36830917000160";"C&C HOSPITALAR LTDA";"02814497000107";"CIMED INDUSTRIA S.A.";"4300";"PROCESSO LICITATÓRIO VISANDO A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE MATERIAIS FARMACOLÓGICOS E HOSPITALARES VISANDO A MANUTENÇÃO DAS ATIVIDADES DAS UNIDADES QUE COMPÕEM A SECRETARIA DE MUNICIPAL DE SAÚDE.";"FUNDO MUNICIPAL DE SAUDE";"GOIANESIA";"FRASCO 120,00 ML";"ACEBROFILINA";"2026005260";"011/2026";"FRASCO";"1438101310046";"Pregão";"12000.0";"3.64";"15652.0";"14916937"
"2026";"11718406000120";"SE";"MUNICIPAL";"03/02/2026";"22/05/2026";"12";"267292";"IMIPRAMINA, PRINCÍPIO ATIVO:CLORIDRATO, DOSAGEM:25 MG";"5194";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"44734671002286";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"204000";;"FUNDO MUNICIPAL DE SAUDE";"ARACAJU";"COMPRIMIDO";"IMIPRAMINA";"103/2025";"07/2026";"COMPRIMIDO";"1029800230136";"Pregão";;"0.38";"77520.0";"14916942"
"2026";"92963560000160";"RS";"MUNICIPAL";"19/05/2026";"21/05/2026";"12";"271606";"NORTRIPTILINA CLORIDRATO, DOSAGEM:25 MG";"10128";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"02520829000140";"DIMASTER - COMERCIO DE PRODUTOS HOSPITALARES LTDA.";"73663650000190";"RANBAXY FARMACEUTICA LTDA";"1080000";"PRE 49/2026";"MUNICIPIO DE PORTO ALEGRE";"PORTO ALEGRE";"CÁPSULA";"NORTRIPTILINA CLORIDRATO";"26.0.000005341-3";"39339336";"CÁPSULA";"1235201910102";"Pregão";;"0.134";"144720.0";"14916960"
"2026";"92963560000160";"RS";"MUNICIPAL";"19/05/2026";"21/05/2026";"12";"279269";"VARFARINA SÓDICA, DOSAGEM:5 MG";"13483";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"45107793000180";"PHOENIX DISTRIBUIDORA E IMPORTADORA DE PRODUTOS FARMACEUTICOS E CORRELATOS LTDA";"33349473000158";"FARMOQUIMICA S A";"536200";"PRE 49/2026";"MUNICIPIO DE PORTO ALEGRE";"PORTO ALEGRE";"COMPRIMIDO";"VARFARINA SÓDICA";"26.0.000005341-3";"39339336";"COMPRIMIDO";"1039001470281";"Pregão";;"0.1497";"80269.14";"14916963"
"2026";"76205640000108";"PR";"MUNICIPAL";"08/05/2026";"22/05/2026";"12";"327566";"ÁCIDO TRANEXÂMICO, DOSAGEM:50 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL";"2032";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"02816696000154";"PONTAMED FARMACEUTICA LTDA";"19570720000110";"HIPOLABOR FARMACEUTICA LTDA";"1000";;"MUNICIPIO DE DOIS VIZINHOS";"DOIS VIZINHOS";"AMPOLA 5,00 ML";"ÁCIDO TRANEXÂMICO";"368/2026";"215/2016";"AMPOLA";"1134301860021";"Pregão";"500.0";"3.74";"3740.0";"14916964"
"2026";"05816630000152";"BA";"ESTADUAL";"25/04/2026";"08/05/2026";"12";"271606";"NORTRIPTILINA CLORIDRATO, DOSAGEM:25 MG";"10128";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";;"36191620000100";"MS HOSPITALAR LTDA";"17159229000176";"LABORATORIO TEUTO BRASILEIRO S/A";"197000";;"FUNDO ESTADUAL DE SAUDE DO ESTADO DA BAHIA";"SALVADOR";"CÁPSULA";"NORTRIPTILINA CLORIDRATO";"01987122025020227410";"326/2025";"CÁPSULA";;"Pregão";;"0.18";"35460.0";"14916965"
"2026";"76205640000108";"PR";"MUNICIPAL";"08/05/2026";"22/05/2026";"12";"271599";"METILPREDNISOLONA, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:500 MG, APRESENTAÇÃO:PÓ LIOFILIZADO + DILUENTE, INJETÁVEL";"9699";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"02816696000154";"PONTAMED FARMACEUTICA LTDA";"58430828000160";"BLAU FARMACEUTICA S.A.";"100";;"MUNICIPIO DE DOIS VIZINHOS";"DOIS VIZINHOS";"FRASCO-AMPOLA";"METILPREDNISOLONA";"368/2026";"215/2016";"FRASCO-AMPOLA";"1163701570040";"Pregão";;"16.8";"1680.0";"14916973"
"2026";"11718406000120";"SE";"MUNICIPAL";"03/02/2026";"22/05/2026";"12";"292196";"HALOPERIDOL, CONCENTRAÇÃO:5 MG/ML, TIPO USO:SOLUÇÃO INJETÁVEL";"8164";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"00895119000170";"SANFARMA COMERCIO DE MEDICAMENTOS LTDA";"60665981000118";"UNIAO QUIMICA FARMACEUTICA NACIONAL S A";"1000";;"FUNDO MUNICIPAL DE SAUDE";"ARACAJU";"AMPOLA 1,00 ML";"HALOPERIDOL";"103/2025";"07/2026";"AMPOLA";"1049701910095";"Pregão";"100.0";"1.49";"1490.0";"14916984"
"2026";"11718406000120";"SE";"MUNICIPAL";"03/02/2026";"22/05/2026";"12";"433280";"LEVODOPA, COMPOSIÇÃO:ASSOCIADO À BENSERAZIDA, CONCENTRAÇÃO:100MG + 25 MG";"17813";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"34707920000166";"ONMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"33009945000123";"PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S A";"340000";;"FUNDO MUNICIPAL DE SAUDE";"ARACAJU";"COMPRIMIDO";"LEVODOPA";"103/2025";"07/2026";"COMPRIMIDO";"1010000640142";"Pregão";;"0.75";"255000.0";"14916986"
"2026";"11718406000120";"SE";"MUNICIPAL";"03/02/2026";"22/05/2026";"12";"433280";"LEVODOPA, COMPOSIÇÃO:ASSOCIADO À BENSERAZIDA, CONCENTRAÇÃO:100MG + 25 MG";"17813";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"45107793000180";"PHOENIX DISTRIBUIDORA E IMPORTADORA DE PRODUTOS FARMACEUTICOS E CORRELATOS LTDA";"33009945000123";"PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S A";"60000";;"FUNDO MUNICIPAL DE SAUDE";"ARACAJU";"COMPRIMIDO";"LEVODOPA";"103/2025";"07/2026";"COMPRIMIDO";"1010000640142";"Pregão";;"0.93";"55800.0";"14916987"
"2026";"11718406000120";"SE";"MUNICIPAL";"03/02/2026";"22/05/2026";"12";"433280";"LEVODOPA, COMPOSIÇÃO:ASSOCIADO À BENSERAZIDA, CONCENTRAÇÃO:100MG + 25 MG";"17813";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"00895119000170";"SANFARMA COMERCIO DE MEDICAMENTOS LTDA";"33009945000123";"PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S A";"43500";;"FUNDO MUNICIPAL DE SAUDE";"ARACAJU";"COMPRIMIDO";"LEVODOPA";"103/2025";"07/2026";"COMPRIMIDO";"1010000640142";"Pregão";;"1.45";"63075.0";"14916988"
"2026";"46374500026231";"SP";"ESTADUAL";"05/05/2026";"22/05/2026";"1";"318990";"SOMATROPINA, PRINCíPIO ATIVO:SOMATOTROFINA HUMANA RECOMBINANTE, DOSAGEM:36 UI, FORMA FARMACÊUTICA:PÓ LIÓFILO P/ INJETÁVEL + DILUENTE";"12269";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"JUDICIAL";;"31958700000117";"H C IMPORTACOES EXPORTACOES LTDA";"61072393000133";"PFIZER BRASIL LTDA";"55";;"SECRETARIA DE ESTADO DA SAUDE";"SAO PAULO";"FRASCO-AMPOLA";"SOMATROPINA";"024.00020045/2026-61";"PE 215/2026";"FRASCO-AMPOLA";"1211004590086";"Pregão";;"1186.5";"65257.5";"14916989"
"2026";"04279238000159";"RO";"MUNICIPAL";"20/05/2026";"25/05/2026";"12";"268214";"ATROPINA SULFATO, DOSAGEM:0,25 MG/ML, USO:SOLUÇÃO INJETÁVEL";"355";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"32534969000139";"CK COMERCIO DE PRODUTOS E MEDICAMENTOS HOSPITALARES LTDA";"04099395000182";"SANTISA LABORATORIO FARMACEUTICO S.A";"3000";;"MUNICIPIO DE JARU";"JARU";"AMPOLA 1,00 ML";"ATROPINA SULFATO";"2297/2026";"035/2026";"AMPOLA";"1018600100012";"Pregão";"100.0";"0.9";"2700.0";"14917000"
"2026";"04695284000139";"RO";"MUNICIPAL";"25/05/2026";"08/06/2026";"12";"327566";"ÁCIDO TRANEXÂMICO, DOSAGEM:50 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL";"2032";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"09135378000177";"CALLMED DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS LTDA";"05254971000181";"ZYDUS NIKKHO FARMACEUTICA LTDA";"1500";"PROCESSO Nº 5111/2025 PREGÃO ELETRONICO Nº 113/2025 - SEMSAU ATA DE REGISTRO DE PREÇOS Nº 28/2026";"MUNICIPIO DE ESPIGAO D'OESTE";"ESPIGAO D'OESTE";"AMPOLA 5,00 ML";"ÁCIDO TRANEXÂMICO";"5111/2025";"28/2026";"AMPOLA";"1565100450026";"Pregão";"500.0";"4.5";"6750.0";"14917001"
"2026";"12403819000189";"PA";"MUNICIPAL";"15/04/2026";"15/05/2026";"2";"267646";"DEXCLORFENIRAMINA MALEATO, DOSAGEM:0,4 MG/ML, APRESENTAÇÃO:SOLUÇÃO ORAL";"9035";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"16647278000195";"PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"02456955000183";"NATULAB LABORATORIO S.A";"200";;"FUNDO MUNICIPAL DE SAUDE DE FARO";"FARO";"FRASCO 100,00 ML";"DEXCLORFENIRAMINA MALEATO";"0720257001";"027/2024-SRP";"FRASCO";"1384100200058";"Registro de Preços";"10000.0";"0.85";"170.0";"14917010"
"2026";"12403819000189";"PA";"MUNICIPAL";"15/04/2026";"15/05/2026";"2";"292345";"SULFATO FERROSO, DOSAGEM FERRO:25MG/ML DE FERRO II, FORMA FARMACÊUTICA:SOLUÇÃO ORAL-GOTAS";"12357";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";"ML";"16647278000195";"PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"31170914000124";"MAYBEN PHARMACEUTICAL LTDA";"200";;"FUNDO MUNICIPAL DE SAUDE DE FARO";"FARO";"FRASCO 30,00 ML";"SULFATO FERROSO";"0720257001";"027/2024-SRP";"FRASCO";;"Registro de Preços";"3000.0";"1.57";"314.0";"14917012"
"2026";"02231696000192";"RS";"ESTADUAL";"05/05/2026";"24/06/2026";"12";"278482";"PRIMIDONA, DOSAGEM:250 MG";"11213";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"07752236000123";"MEDILAR IMPORTACAO E DISTRIBUICAO DE PRODUTOS MEDICO HOSPITALARES S/A";"62462015000129";"APSEN FARMACEUTICA S/A";"5250";"REGISTRO DE PREÇOS, visando a aquisição, por parte dos Municípios consorciados e conveniados, de Medicamentos Humanos, Suplemento Alimentar, Nutricional e Material Hospitalar para consumo humano";"CONSORCIO INTERMUNICIPAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL-CISA";"IJUI";"COMPRIMIDO";"PRIMIDONA";"01/2026";"SIM";"COMPRIMIDO";"1011801310092";"Registro de Preços";;"0.99";"5197.5";"14917014"
"2026";"12403819000189";"PA";"MUNICIPAL";"15/04/2026";"15/05/2026";"2";"363088";"VITAMINAS DO COMPLEXO B, COMPOSIÇÃO BÁSICA:B1, B2, B5, B6 E PP, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL";"13470";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"16647278000195";"PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"04099395000182";"SANTISA LABORATORIO FARMACEUTICO S.A";"600";;"FUNDO MUNICIPAL DE SAUDE DE FARO";"FARO";"AMPOLA 2,00 ML";"VITAMINAS DO COMPLEXO B";"0720257001";"027/2024-SRP";"AMPOLA";"1018600330018";"Registro de Preços";"200.0";"0.94";"564.0";"14917015"
