ano_compra;"cnpj_instituicao";"sg_uf";"ds_esfera";dt_compra;dt_insercao;validade_compra;"co_catmat";"ds_item";"co_pdm";"co_grupo";"no_grupo";"co_classe";"no_classe";"fg_generico";"tp_compra";"sg_unidade_medida";"cnpj_fornecedor";"no_fornecedor";"cnpj_fabricante";"no_fabricante";qt_medicamento;"ds_observacao";"no_instituicao";"no_municipio";"un_medida_capacidade";"no_pdm";"nu_processo_compra";"nu_ata";"un_fornecimento";"registro_anvisa";"modalidade";vl_capacidade;vl_preco_unitario;vl_preco_total;co_seq_bps
"2024";"75378844000170";"PR";"MUNICIPAL";"25/06/2024";"16/07/2025";"12";"282881";"ROSUVASTATINA, COMPOSIÇÃO:CÁLCICA, CONCENTRAÇÃO:10 MG";"18226";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";;"20657155000102";"ILG COMERCIAL LTDA";"57507378000101";"EMS S/A";"600";;"MUNICIPIO DE GUAPOREMA";"GUAPOREMA";"COMPRIMIDO";"ROSUVASTATINA";"1002/2024";"1002/2024";"COMPRIMIDO";;"Pregão";;"0.1783";"106.98";"14960949"
"2024";"75378844000170";"PR";"MUNICIPAL";"25/06/2024";"16/07/2025";"12";"272849";"TOPIRAMATO, DOSAGEM:25 MG";"12815";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";;"20657155000102";"ILG COMERCIAL LTDA";"57507378000101";"EMS S/A";"600";;"MUNICIPIO DE GUAPOREMA";"GUAPOREMA";"COMPRIMIDO";"TOPIRAMATO";"1002/2024";"1002/2024";"COMPRIMIDO";;"Pregão";;"0.1855";"111.3";"14960950"
"2024";"04695284000139";"RO";"MUNICIPAL";"07/11/2024";"08/04/2026";"12";"448840";"AMOXICILINA, PRINCÍPIO ATIVO:ASSOCIADA COM CLAVULANATO DE POTÁSSIO, CONCENTRAÇÃO:25 MG/ML + 6,25 MG/ML, FORMA FARMACÊUTICA:SUSPENSÃO ORAL";"2436";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";"ML";"07640617000110";"DISTRIBUIDORA BRASIL COML DE PRODUTOS MEDICOS HOSPITALARES LTDA";"57507378000101";"EMS S/A";"1500";"PROCESSO Nº 0461/SEMSAU/2024 PREGÃO NA FORMA ELETRONICO Nº 050/SRP/CCP/2024 ATA DE REGISTRO DE PREÇOS Nº 045/2024/J";"MUNICIPIO DE ESPIGAO D'OESTE";"ESPIGAO D'OESTE";"FRASCO 100,00 ML";"AMOXICILINA";"461/2024";"045/2024/J";"FRASCO";;"Pregão";"10000.0";"36.04";"54060.0";"14960951"
"2024";"95594776000193";"PR";"MUNICIPAL";"19/12/2024";"09/09/2026";"12";"340206";"CLONIDINA CLORIDRATO, CONCENTRAÇAO:0,15 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL";"5156";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"02816696000154";"PONTAMED FARMACEUTICA LTDA";"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"600";"COMPRAS REALIZADAS ATRAVÉS DO PREGÃO 30.2024";"MUNICIPIO DE SANTA LUCIA";"SANTA LUCIA";"AMPOLA 1,00 ML";"CLONIDINA CLORIDRATO";"224/2024";"30/2024";"AMPOLA";"1029801930069";"Pregão";"100.0";"5.04";"3024.0";"14960954"
"2024";"42498717000155";"RJ";"ESTADUAL";"28/11/2024";"09/09/2026";"12";"302443";"DULOXETINA, CONCENTRAÇÃO:60 MG, FORMA FARMACÊUTICA:MICROGRÂNULOS DE LIBERAÇÃO LENTA";"18630";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"JUDICIAL";;"04380569000180";"J R G DISTRIBUIDORA DE MEDICAMENTOS HOSPITALARES LTDA";"57507378000365";"EMS S/A";"140400";;"SECRETARIA DE ESTADO DE SAUDE - SES";"RIO DE JANEIRO";"CÁPSULA";"DULOXETINA";"SEI-080017/003619/23";"176/2024";"CÁPSULA";"1023510880082";"Pregão";;"1.6895";"237205.8";"14960971"
"2024";"14051123000166";"ES";"MUNICIPAL";"02/04/2024";"18/09/2025";"12";"270130";"LEVODOPA, COMPOSIÇÃO:ASSOCIADO À CARBIDOPA, DOSAGEM:250MG + 25MG";"17813";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"33846912000138";"KYF MED COMERCIO LTDA";"17159229000176";"LABORATORIO TEUTO BRASILEIRO S/A";"8000";;"FUNDO MUNICIPAL DE SAUDE";"ANCHIETA";"COMPRIMIDO";"LEVODOPA";"049/2023";"024/2024";"COMPRIMIDO";"1037002370039";"Pregão";;"0.65";"5200.0";"14960990"
"2024";"11779393000108";"RO";"MUNICIPAL";"08/11/2024";"01/10/2025";"12";"276658";"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:100 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA";"9703";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"52808009000127";"P & P DISTRIBUIDORA DE MEDICAMENTOS LTDA";"02501297000102";"PHARLAB INDUSTRIA FARMACEUTICA S.A";"8000";"PREGÃO ELETRÔNICO N° 17/2024 ATA N° 11/2024-B; CONTRATO N° 64/2024: P & P DISTRIBUIDORA DE MEDICAMENTOS";"FUNDO MUNICIPAL DA SAUDE DE RIO CRESPO";"RIO CRESPO";"COMPRIMIDO";"METOPROLOL";"397/2024";"ATA N° 11/2024-B";"COMPRIMIDO";"1410706300201";"Pregão";;"0.73";"5840.0";"14960985"
"2024";"07242772000189";"RS";"MUNICIPAL";"05/06/2024";"26/03/2025";"12";"268859";"LEVOTIROXINA SÓDICA, DOSAGEM:75 MCG";"8812";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"67729178000572";"COMERCIAL CIRURGICA RIOCLARENSE LTDA";"60659463002992";"ACHE LABORATORIOS FARMACEUTICOS SA";"288000";;"CONSORCIO INTERMUNICIPAL DE SERVICOS DO VALE DO TAQUARI";"LAJEADO";"COMPRIMIDO";"LEVOTIROXINA SÓDICA";"052024";"Sim";"COMPRIMIDO";"1057303660154";"Pregão";;"0.156";"44928.0";"14960993"
"2024";"07242772000189";"RS";"MUNICIPAL";"05/06/2024";"26/03/2025";"12";"275116";"NITRENDIPINO, CONCENTRAÇÃO:10 MG";"10106";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"67729178000572";"COMERCIAL CIRURGICA RIOCLARENSE LTDA";"60659463002992";"ACHE LABORATORIOS FARMACEUTICOS SA";"21000";;"CONSORCIO INTERMUNICIPAL DE SERVICOS DO VALE DO TAQUARI";"LAJEADO";"COMPRIMIDO";"NITRENDIPINO";"052024";"Sim";"COMPRIMIDO";"1057305490019";"Pregão";;"0.5";"10500.0";"14960994"
"2024";"08966882000156";"RO";"MUNICIPAL";"31/01/2024";"01/07/2026";"12";"390512";"RESINA COMPOSTA, TIPO:FOTOPOLIMERIZÁVEL, TAMANHO PARTÍCULAS:MICROPARTÍCULAS, ASPECTO FÍSICO:PASTOSA";"11676";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6520";"INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS DENTÁRIOS";;"ADMINISTRATIVA";"G";"37053176000111";"HGM DISTRIBUICAO DE PRODUTOS MEDICOS HOSPITALARES LTDA";"45985371006220";"3M DO BRASIL LTDA";"2";"AQUISIÇÃO DE MATERIAIS ODONTOLOGICOS , ATA DE REGISTRO DE PREÇOS Nº 02/2024, PREGÃO ELETRÔNICO Nº 28/2024";"FUNDO MUNICIPAL DE SAUDE";"VALE DO ANARI";"SERINGA 4,00 G";"RESINA COMPOSTA";"484/2023";"02/2024 A";"SERINGA";;"Pregão";"400.0";"25.98";"51.96";"14960995"
"2024";"88566872000162";"RS";"MUNICIPAL";"07/05/2024";"16/09/2025";"12";"272849";"TOPIRAMATO, DOSAGEM:25 MG";"12815";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";;"06294126000100";"RS - PRODUTOS HOSPITALARES LTDA";"57507378000101";"EMS S/A";"160000";;"MUNICIPIO DO RIO GRANDE";"RIO GRANDE";"COMPRIMIDO";"TOPIRAMATO";"40383/2024";"593/2024";"COMPRIMIDO";;"Pregão";;"0.156";"24960.0";"14960996"
"2024";"19361548000195";"RO";"MUNICIPAL";"03/12/2024";"18/12/2025";"12";"268859";"LEVOTIROXINA SÓDICA, DOSAGEM:75 MCG";"8812";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"54388280000186";"BELMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"33069212000184";"MERCK S/A";"3000";"ATA N°131:EMPRESA TERRA SUL COMERCIO DE MEDICAMENTOS LTDA, CNPJ:32.364.822/0001-48, VALOR: R$:6.200,00. ATA N°132: EMPRESA 3MED DISTRIBUIDORA DE MEDICAMENTOS LTDA, CNPJ:29.043.834/0001-66, VALOR DE R$:11.750,00. ATA N°133: EMPRESA JGM PRODUTOS PARA SAÚDE, CNPJ:38.460.625/0001-09, VALOR DE R$:10.394,00. ATA N°134: EMPRESA CLM FARMA COMERCIO E DISTRIBUIDORA DE MEDICAMENTOS LTDA, VALOR DE R$:5.818,50. ATA N°135: EMPRESA NOVA OESTE DISTRIBUIDORA DE MEDICAMENTOS LTDA, CNPJ: 34.772.843/0001-28, VALOR DE R$:2.800,00. ATA N°136: EMPRESA KASMEDI DISTRIBUIDORA DE MEDICAMENTOS LTDA, 51.685.649/0001-24, VALOR R$:5.760,00. ATA N°137: EMPRESA P&P DISTRIBUIDORA DE MEDICAMENTOS LTDA, CNPJ:52.808.009/0001-27, VALOR R$:45.673,00. ATA N°138: EMPRESA BELMED DISTRIBUIDORA DE MEDICAMENTOS LTDA, CNPJ:54.388.280/0001-86, VALOR R$:47.581,00. TODAS AS ATAS FORAM HOMOLOGADAS NA MESMA DATA";"FUNDO MUNICIPAL DE SAUDE DE MINISTRO ANDREAZZA";"MINISTRO ANDREAZZA";"COMPRIMIDO";"LEVOTIROXINA SÓDICA";"1023/2024";"08 ATAS AO TODO.";"COMPRIMIDO";"1008903920078";"Registro de Preços";;"0.36";"1080.0";"14961000"
"2024";"19361548000195";"RO";"MUNICIPAL";"03/12/2024";"18/12/2025";"12";"270130";"LEVODOPA, COMPOSIÇÃO:ASSOCIADO À CARBIDOPA, DOSAGEM:250MG + 25MG";"17813";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"54388280000186";"BELMED DISTRIBUIDORA DE MEDICAMENTOS LTDA";"17159229000176";"LABORATORIO TEUTO BRASILEIRO S/A";"3000";"ATA N°131:EMPRESA TERRA SUL COMERCIO DE MEDICAMENTOS LTDA, CNPJ:32.364.822/0001-48, VALOR: R$:6.200,00. ATA N°132: EMPRESA 3MED DISTRIBUIDORA DE MEDICAMENTOS LTDA, CNPJ:29.043.834/0001-66, VALOR DE R$:11.750,00. ATA N°133: EMPRESA JGM PRODUTOS PARA SAÚDE, CNPJ:38.460.625/0001-09, VALOR DE R$:10.394,00. ATA N°134: EMPRESA CLM FARMA COMERCIO E DISTRIBUIDORA DE MEDICAMENTOS LTDA, VALOR DE R$:5.818,50. ATA N°135: EMPRESA NOVA OESTE DISTRIBUIDORA DE MEDICAMENTOS LTDA, CNPJ: 34.772.843/0001-28, VALOR DE R$:2.800,00. ATA N°136: EMPRESA KASMEDI DISTRIBUIDORA DE MEDICAMENTOS LTDA, 51.685.649/0001-24, VALOR R$:5.760,00. ATA N°137: EMPRESA P&P DISTRIBUIDORA DE MEDICAMENTOS LTDA, CNPJ:52.808.009/0001-27, VALOR R$:45.673,00. ATA N°138: EMPRESA BELMED DISTRIBUIDORA DE MEDICAMENTOS LTDA, CNPJ:54.388.280/0001-86, VALOR R$:47.581,00. TODAS AS ATAS FORAM HOMOLOGADAS NA MESMA DATA";"FUNDO MUNICIPAL DE SAUDE DE MINISTRO ANDREAZZA";"MINISTRO ANDREAZZA";"COMPRIMIDO";"LEVODOPA";"1023/2024";"08 ATAS AO TODO.";"COMPRIMIDO";"1037002370039";"Registro de Preços";;"0.88";"2640.0";"14961001"
"2024";"88566872000162";"RS";"MUNICIPAL";"09/10/2024";"19/09/2025";"12";"274918";"RETINOL, COMPOSIÇÃO:ASSOCIADO C/AMINOÁCIDOS+ METIONINA+ CLORANFENICOL, CONCENTRAÇÃO:10.000UI + 25MG + 5MG + 5MG/G, APLICAÇÃO:POMADA OFTÁLMICA";"15247";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"G";"29614830000190";"MEDITON FARMACEUTICA LTDA -";"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"1000";;"MUNICIPIO DO RIO GRANDE";"RIO GRANDE";"BISNAGA 3,50 G";"RETINOL";"39846/2024";"677/2024";"BISNAGA";"1029804930019";"Pregão";"350.0";"13.62";"13620.0";"14961003"
"2024";"14051123000166";"ES";"MUNICIPAL";"02/04/2024";"19/09/2025";"12";"267773";"PERMETRINA, DOSAGEM:10 MG/ML, INDICAÇÃO:LOÇÃO";"10676";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"47893919000115";"MG2 DISTRIBUIDORA DE MEDICAMENTOS LTDA";"00376959000126";"IFAL IND E COM DE PRODUTOS FARMACEUTICOS LTDA";"3000";;"FUNDO MUNICIPAL DE SAUDE";"ANCHIETA";"FRASCO 60,00 ML";"PERMETRINA";"049/2023";"048/2024";"FRASCO";"1353100020084";"Pregão";"6000.0";"2.45";"7350.0";"14961007"
"2024";"12200283000102";"AL";"MUNICIPAL";"06/06/2024";"14/04/2026";"12";"271687";"ÁCIDO ASCÓRBICO, DOSAGEM:100 MG/ML, TIPO USO:INJETÁVEL";"1872";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";"ML";"51764149000188";"ALAGOAS MEDICAMENTOS DISTRIBUIDORA LTDA";"17174657000178";"HYPOFARMA INSTITUTO DE HYPODERMIA E FARMACIA LTDA";"15000";;"MUNICIPIO DE MESSIAS";"MESSIAS";"AMPOLA 5,00 ML";"ÁCIDO ASCÓRBICO";"10/2024";"53/2024";"AMPOLA";"1038700650019";"Pregão";"500.0";"0.9";"13500.0";"14961011"
"2024";"08987945000150";"RO";"MUNICIPAL";"24/04/2024";"19/07/2025";"12";"267518";"ATENOLOL, DOSAGEM:100 MG";"3106";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"51685649000124";"KASMEDI DISTRIBUIDORA DE MEDICAMENTOS LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"1500";;"FUNDO MUNICIPAL DE SAUDE DE NOVA UNIAO";"NOVA UNIAO";"COMPRIMIDO";"ATENOLOL";"153-2/2024";"04/2024";"COMPRIMIDO";"1256801460119";"Pregão";;"0.25";"375.0";"14961024"
"2024";"08987945000150";"RO";"MUNICIPAL";"24/04/2024";"19/07/2025";"12";"267518";"ATENOLOL, DOSAGEM:100 MG";"3106";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";;"51685649000124";"KASMEDI DISTRIBUIDORA DE MEDICAMENTOS LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"1500";;"FUNDO MUNICIPAL DE SAUDE DE NOVA UNIAO";"NOVA UNIAO";"COMPRIMIDO";"ATENOLOL";"153-2/2024";"04/2024";"COMPRIMIDO";"1256801460119";"Pregão";;"0.2";"300.0";"14961025"
"2024";"19047937000140";"RO";"MUNICIPAL";"21/05/2024";"21/07/2025";"12";"285686";"EZETIMIBA, CONCENTRAÇÃO:10 MG";"18302";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"JUDICIAL";;"63776421000129";"H. LIMA LOBIANCO & CIA LTDA";"05161069000110";"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.";"360";"PROCESSO DE ORDEM JUDICIAL HOMOLOGAÇÃO DIA 21/05/2024. ATA REGISTRO DE PREÇO: 14/2024 PROCESSO JUDICIAL: 1105/2024";"FUNDO MUNICIPAL DE SAUDE DE MACHADINHO D'OESTE";"MACHADINHO D'OESTE";"COMPRIMIDO";"EZETIMIBA";"1105/2024";"14/2024";"COMPRIMIDO";;"Registro de Preços";;"0.79";"284.4";"14961031"
"2024";"19181382000125";"RO";"MUNICIPAL";"11/10/2024";"19/09/2025";"12";"382449";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 7, CARACTERÍSTICAS ADICIONAIS:PARA EQUIPAMENTO HEMATOLOGIA - HEMOGRAMA, COMPONENTES ADICIONAIS:SOLUÇÃO DE DIFERENCIAÇÃO DE LEUCÓCITOS";"19105";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6550";"SUBSTÂNCIAS PARA DIAGNÓSTICO ""IN VITRO"", REAGENTES, CONJUNTOS E JOGOS PARA TESTE";;"ADMINISTRATIVA";"L";"10541396000138";"CYN FARMA DISTRIBUIDORA LTDA";"01759236000179";"HORIBA INSTRUMENTS BRASIL LTDA";"8";"AQUISIÇÃO DE MATERIAIS PARA ATENDER AS DEMANDAS DO LABORATÓRIO DO MUNICIPIO.";"FUNDO MUNICIPAL DE SAUDE DE CEREJEIRAS - RO";"CEREJEIRAS";"FRASCO 20,00 L";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 7";"5976/2024";"0111/2024";"FRASCO";;"Pregão";"2000.0";"741.56";"5932.48";"14961032"
"2024";"19181382000125";"RO";"MUNICIPAL";"11/10/2024";"19/09/2025";"12";"396923";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 7, CARACTERÍSTICAS ADICIONAIS:PARA EQUIPAMENTO HEMATOLOGIA - HEMOGRAMA, COMPONENTES ADICIONAIS:SOLUÇÃO LIMPEZA ENZIMÁTICA";"19105";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6550";"SUBSTÂNCIAS PARA DIAGNÓSTICO ""IN VITRO"", REAGENTES, CONJUNTOS E JOGOS PARA TESTE";;"ADMINISTRATIVA";"ML";"10541396000138";"CYN FARMA DISTRIBUIDORA LTDA";"01759236000179";"HORIBA INSTRUMENTS BRASIL LTDA";"13";"AQUISIÇÃO DE MATERIAIS PARA ATENDER AS DEMANDAS DO LABORATÓRIO DO MUNICIPIO.";"FUNDO MUNICIPAL DE SAUDE DE CEREJEIRAS - RO";"CEREJEIRAS";"FRASCO 500,00 ML";"REAGENTE PARA DIAGNÓSTICO CLÍNICO 7";"5976/2024";"0111/2024";"FRASCO";;"Pregão";"50000.0";"218.02";"2834.26";"14961033"
"2024";"14051123000166";"ES";"MUNICIPAL";"02/04/2024";"19/09/2025";"12";"448845";"CETOPROFENO, CONCENTRAÇAO:50 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL";"4804";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"ML";"43607262000121";"INPHARMA HOSPITALAR LTDA";"19570720000110";"HIPOLABOR FARMACEUTICA LTDA";"8000";;"FUNDO MUNICIPAL DE SAUDE";"ANCHIETA";"AMPOLA 2,00 ML";"CETOPROFENO";"049/2023";"035/2024";"AMPOLA";"1134301950012";"Pregão";"200.0";"1.65";"13200.0";"14961035"
"2024";"92963560000160";"RS";"MUNICIPAL";"20/08/2024";"15/04/2026";"12";"270130";"LEVODOPA, COMPOSIÇÃO:ASSOCIADO À CARBIDOPA, DOSAGEM:250MG + 25MG";"17813";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"N";"ADMINISTRATIVA";;"44734671002286";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"44734671000151";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"276000";"PRE 224/2024.";"MUNICIPIO DE PORTO ALEGRE";"PORTO ALEGRE";"COMPRIMIDO";"LEVODOPA";"24.0.000067246-3";"29897579";"COMPRIMIDO";"1029801070045";"Pregão";;"0.55";"151800.0";"14961077"
"2024";"23273682000101";"RO";"MUNICIPAL";"08/11/2024";"21/07/2025";"12";"268207";"AMPICILINA, DOSAGEM:1 G, TIPO USO:INJETÁVEL";"349";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";;"41500407000165";"HENRIVIX COMERCIO DE MEDICAMENTOS E MATERIAIS HOSPITALARES LTDA";"58430828000593";"BLAU FARMACEUTICA S.A.";"1600";"PROCESSO 1113/2024 ATA 10.8/2024 HENRIVIX PREGÃO 11/2024";"FUNDO MUNICIPAL DE SAUDE";"GUAJARA-MIRIM";"FRASCO-AMPOLA";"AMPICILINA";"1113/2024";"10.8/2024 HENRIVIX";"FRASCO-AMPOLA";;"Pregão";;"5.06";"8096.0";"14961040"
"2024";"07242772000189";"RS";"MUNICIPAL";"05/06/2024";"26/03/2025";"12";"449185";"BETAMETASONA, COMPOSIÇÃO:DIPROPIONATO, ASSOCIADA AO CETOCONAZOL E NEOMICINA, CONCENTRAÇÃO:0,5 MG/G + 20 MG/G + 1,5 MG/G, FORMA FARMACEUTICA:CREME";"1253";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";"S";"ADMINISTRATIVA";"G";"03652030000170";"CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA";"18324343000177";"BELFAR LTDA";"2500";;"CONSORCIO INTERMUNICIPAL DE SERVICOS DO VALE DO TAQUARI";"LAJEADO";"BISNAGA 30,00 G";"BETAMETASONA";"052024";"Sim";"BISNAGA";"1057101490010";"Pregão";"3000.0";"3.8";"9500.0";"14961048"
"2024";"08987945000150";"RO";"MUNICIPAL";"24/04/2024";"19/07/2025";"12";"448840";"AMOXICILINA, PRINCÍPIO ATIVO:ASSOCIADA COM CLAVULANATO DE POTÁSSIO, CONCENTRAÇÃO:25 MG/ML + 6,25 MG/ML, FORMA FARMACÊUTICA:SUSPENSÃO ORAL";"2436";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";"ML";"26419311000183";"LUMANN DISTRIBUIDORA DE MEDICAMENTOS LTDA";"57507378000101";"EMS S/A";"150";;"FUNDO MUNICIPAL DE SAUDE DE NOVA UNIAO";"NOVA UNIAO";"FRASCO 75,00 ML";"AMOXICILINA";"153-2/2024";"04/2024";"FRASCO";;"Pregão";"7500.0";"28.27";"4240.5";"14961050"
"2024";"88566872000162";"RS";"MUNICIPAL";"07/05/2024";"22/09/2025";"12";"267515";"AMPICILINA, DOSAGEM:500 MG";"349";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";;"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"50000";;"MUNICIPIO DO RIO GRANDE";"RIO GRANDE";"CÁPSULA";"AMPICILINA";"40383/2024";"589/2024";"CÁPSULA";;"Pregão";;"0.43";"21500.0";"14961052"
"2024";"88566872000162";"RS";"MUNICIPAL";"07/05/2024";"22/09/2025";"12";"267515";"AMPICILINA, DOSAGEM:500 MG";"349";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";;"73856593001057";"PRATI, DONADUZZI & CIA LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"1000";;"MUNICIPIO DO RIO GRANDE";"RIO GRANDE";"CÁPSULA";"AMPICILINA";"40383/2024";"589/2024";"CÁPSULA";;"Pregão";;"5.8";"5800.0";"14961056"
"2024";"92963560000160";"RS";"MUNICIPAL";"11/07/2024";"14/04/2026";"12";"438930";"DIETA INFANTIL, INDICAÇÃO:1 A 10 ANOS, ASPECTO FÍSICO:LÍQUIDO, USO:ENTERAL OU ORAL, CARACTERÍSTICA:NORMOCALÓRICO,NORMOPROTEICA, FONTE DE PROTEÍNA:PTN ISOL. LEITE E PTN CONC. SR. LEITE E CASEINATO, FONTE DE CARBOIDRATO:MALTODEXTRINA E/OU SACAROSE, FONTE DE LIPÍDIOS:ÓLEOS VEGETAIS, COMPONENTES ADICIONAIS:VITAMINAS E MINERAIS, CARACTERÍSTICAS ADICIONAIS:ISENTO GLÚTEN,LACTOSE, ADICIONAIS: C/ TCM, SABOR:C/SABOR";"5648";"89";"Subsistência";"8940";"ALIMENTOS ESPECIAIS DIETÉTICOS E PREPARADOS ALIMENTÍCIOS";;"ADMINISTRATIVA";;"01107391001263";"SUPPORT PRODUTOS NUTRICIONAIS LTDA";"23643315014293";"DANONE LTDA";"1600";"PRE 50/2024.";"MUNICIPIO DE PORTO ALEGRE";"PORTO ALEGRE";"MILILITRO";"DIETA INFANTIL";"24.0.000025322-3";"29363982";"MILILITRO";;"Pregão";;"106.0";"169600.0";"14961057"
"2024";"88566872000162";"RS";"MUNICIPAL";"07/05/2024";"22/09/2025";"12";"267518";"ATENOLOL, DOSAGEM:100 MG";"3106";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"ADMINISTRATIVA";;"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"73856593000166";"PRATI, DONADUZZI & CIA LTDA";"120000";;"MUNICIPIO DO RIO GRANDE";"RIO GRANDE";"COMPRIMIDO";"ATENOLOL";"40383/2024";"589/2024";"COMPRIMIDO";;"Pregão";;"0.125";"15000.0";"14961059"
"2024";"46374500026231";"SP";"ESTADUAL";"02/10/2024";"22/09/2025";"1";"269880";"CLOREXIDINA DIGLUCONATO, DOSAGEM:2%, APLICAÇÃO:SOLUÇÃO TÓPICA";"17357";"65";"Equipamentos e artigos para uso médico, dentário e veterinario";"6505";"DROGAS E MEDICAMENTOS";;"JUDICIAL";"ML";"55309074000104";"CIRURGICA SAO JOSE LTDA";"39032974000192";"VIC PHARMA INDUSTRIA E COMERCIO LTDA";"360";;"SECRETARIA DE ESTADO DA SAUDE";"SAO PAULO";"FRASCO 100,00 ML";"CLOREXIDINA DIGLUCONATO";"024.00063845/2024-12";"PE 126/2024";"FRASCO";;"Pregão";"10000.0";"2.47";"889.2";"14961064"
